date,close
2019-01-02,0.5456
2019-01-03,0.5421
2019-01-04,0.5516
2019-01-07,0.5542
2019-01-08,0.5503
2019-01-09,0.554
2019-01-10,0.5532
2019-01-11,0.5548
2019-01-14,0.5517
2019-01-15,0.5577
2019-01-16,0.5571
2019-01-17,0.5532
2019-01-18,0.5587
2019-01-21,0.5597
2019-01-22,0.5547
2019-01-23,0.5547
2019-01-24,0.5581
2019-01-25,0.5601
2019-01-28,0.5613
2019-01-29,0.5635
2019-01-30,0.5608
2019-01-31,0.5608
2019-02-01,0.571
2019-02-11,0.5811
2019-02-12,0.584
2019-02-13,0.5904
2019-02-14,0.5907
2019-02-15,0.5848
2019-02-18,0.6027
2019-02-19,0.6004
2019-02-20,0.603
2019-02-21,0.6052
2019-02-22,0.6177
2019-02-25,0.6439
2019-02-26,0.6396
2019-02-27,0.6428
2019-02-28,0.6471
2019-03-01,0.6497
2019-03-04,0.6636
2019-03-05,0.6785
2019-03-06,0.6842
2019-03-07,0.6853
2019-03-08,0.6695
2019-03-11,0.6826
2019-03-12,0.6883
2019-03-13,0.6838
2019-03-14,0.6739
2019-03-15,0.6844
2019-03-18,0.7026
2019-03-19,0.6995
2019-03-20,0.6998
2019-03-21,0.7002
2019-03-22,0.6992
2019-03-25,0.6882
2019-03-26,0.6779
2019-03-27,0.6817
2019-03-28,0.6798
2019-03-29,0.6993
2019-04-01,0.7123
2019-04-02,0.7087
2019-04-03,0.7114
2019-04-04,0.7178
2019-04-08,0.7095
2019-04-09,0.7168
2019-04-10,0.7164
2019-04-11,0.699
2019-04-12,0.6963
2019-04-15,0.6904
2019-04-16,0.6991
2019-04-17,0.6954
2019-04-18,0.6922
2019-04-19,0.6948
2019-04-22,0.6842
2019-04-23,0.6868
2019-04-24,0.6889
2019-04-25,0.6774
2019-04-26,0.6728
2019-04-29,0.6663
2019-04-30,0.6671
2019-05-06,0.6363
2019-05-07,0.6454
2019-05-08,0.6429
2019-05-09,0.6362
2019-05-10,0.6547
2019-05-13,0.6567
2019-05-14,0.6486
2019-05-15,0.6601
2019-05-16,0.6625
2019-05-17,0.6502
2019-05-20,0.6475
2019-05-21,0.6547
2019-05-22,0.6522
2019-05-23,0.6449
2019-05-24,0.64
2019-05-27,0.6494
2019-05-28,0.652
2019-05-29,0.6507
2019-05-30,0.6482
2019-05-31,0.6522
2019-06-03,0.6493
2019-06-04,0.6421
2019-06-05,0.6432
2019-06-06,0.6366
2019-06-10,0.6423
2019-06-11,0.6569
2019-06-12,0.6528
2019-06-13,0.6516
2019-06-14,0.6453
2019-06-17,0.6454
2019-06-18,0.6461
2019-06-19,0.6499
2019-06-20,0.6654
2019-06-21,0.6733
2019-06-24,0.6725
2019-06-25,0.6707
2019-06-26,0.6688
2019-06-27,0.6764
2019-06-28,0.6727
2019-06-30,0.6726
2019-07-01,0.6886
2019-07-02,0.6898
2019-07-03,0.6841
2019-07-04,0.6838
2019-07-05,0.6845
2019-07-08,0.6704
2019-07-09,0.6708
2019-07-10,0.6698
2019-07-11,0.6673
2019-07-12,0.6703
2019-07-15,0.6716
2019-07-16,0.6707
2019-07-17,0.6699
2019-07-18,0.6627
2019-07-19,0.6697
2019-07-22,0.6783
2019-07-23,0.6783
2019-07-24,0.6811
2019-07-25,0.6842
2019-07-26,0.6844
2019-07-29,0.6833
2019-07-30,0.6874
2019-07-31,0.6806
2019-08-01,0.6755
2019-08-02,0.6685
2019-08-05,0.6573
2019-08-06,0.6573
2019-08-07,0.6559
2019-08-08,0.6637
2019-08-09,0.6579
2019-08-12,0.6712
2019-08-13,0.6668
2019-08-14,0.6689
2019-08-15,0.6734
2019-08-16,0.6749
2019-08-19,0.6952
2019-08-20,0.6946
2019-08-21,0.6937
2019-08-22,0.6959
2019-08-23,0.6971
2019-08-26,0.6912
2019-08-27,0.7021
2019-08-28,0.7005
2019-08-29,0.6953
2019-08-30,0.6964
2019-09-02,0.708
2019-09-03,0.7048
2019-09-04,0.7088
2019-09-05,0.7138
2019-09-06,0.715
2019-09-09,0.7221
2019-09-10,0.7203
2019-09-11,0.713
2019-09-12,0.7204
2019-09-16,0.7201
2019-09-17,0.7078
2019-09-18,0.7135
2019-09-19,0.7201
2019-09-20,0.7214
2019-09-23,0.712
2019-09-24,0.7159
2019-09-25,0.7112
2019-09-26,0.6982
2019-09-27,0.7037
2019-09-30,0.6985
2019-10-08,0.7068
2019-10-09,0.7137
2019-10-10,0.7288
2019-10-11,0.7322
2019-10-14,0.7377
2019-10-15,0.7407
2019-10-16,0.7425
2019-10-17,0.7398
2019-10-18,0.7359
2019-10-21,0.7337
2019-10-22,0.7381
2019-10-23,0.7285
