date,close
2024-01-05,1.784
2024-01-08,1.754
2024-01-09,1.763
2024-01-10,1.72
2024-01-11,1.77
2024-01-12,1.747
2024-01-15,1.752
2024-01-16,1.738
2024-01-17,1.692
2024-01-18,1.687
2024-01-19,1.694
2024-01-22,1.584
2024-01-23,1.608
2024-01-24,1.634
2024-01-25,1.703
2024-01-26,1.698
2024-01-29,1.654
2024-01-30,1.594
2024-01-31,1.538
2024-02-01,1.5
2024-02-02,1.463
2024-02-05,1.345
2024-02-06,1.394
2024-02-07,1.415
2024-02-08,1.477
2024-02-19,1.528
2024-02-20,1.546
2024-02-21,1.56
2024-02-22,1.59
2024-02-23,1.64
2024-02-26,1.644
2024-02-27,1.704
2024-02-28,1.621
2024-02-29,1.676
2024-03-01,1.727
2024-03-04,1.767
2024-03-05,1.741
2024-03-06,1.721
2024-03-07,1.688
2024-03-08,1.706
2024-03-11,1.746
2024-03-12,1.743
2024-03-13,1.788
2024-03-14,1.751
2024-03-15,1.768
2024-03-18,1.827
2024-03-19,1.744
2024-03-20,1.83
2024-03-21,1.878
2024-03-22,1.963
2024-03-25,1.858
2024-03-26,1.841
2024-03-27,1.798
2024-03-28,1.839
2024-03-29,1.831
2024-04-01,1.857
2024-04-02,1.802
2024-04-03,1.758
2024-04-08,1.724
2024-04-09,1.737
2024-04-10,1.689
2024-04-11,1.727
2024-04-12,1.691
2024-04-15,1.644
2024-04-16,1.552
2024-04-17,1.639
2024-04-18,1.627
2024-04-19,1.634
2024-04-22,1.598
2024-04-23,1.643
2024-04-24,1.652
2024-04-25,1.641
2024-04-26,1.704
2024-04-29,1.757
2024-04-30,1.727
2024-05-06,1.721
2024-05-07,1.721
2024-05-08,1.68
2024-05-09,1.687
2024-05-10,1.666
2024-05-13,1.632
2024-05-14,1.64
2024-05-15,1.62
2024-05-16,1.647
2024-05-17,1.643
2024-05-20,1.65
2024-05-21,1.649
2024-05-22,1.673
2024-05-23,1.623
2024-05-24,1.61
2024-05-27,1.599
2024-05-28,1.561
2024-05-29,1.564
2024-05-30,1.567
2024-05-31,1.573
2024-06-03,1.549
2024-06-04,1.54
2024-06-05,1.509
2024-06-06,1.475
2024-06-07,1.492
2024-06-11,1.49
2024-06-12,1.514
2024-06-13,1.503
2024-06-14,1.506
2024-06-17,1.498
2024-06-18,1.499
2024-06-19,1.481
2024-06-20,1.453
2024-06-21,1.453
2024-06-24,1.422
2024-06-25,1.419
2024-06-26,1.464
2024-06-27,1.439
2024-06-28,1.43
2024-06-30,1.43
2024-07-01,1.441
2024-07-02,1.43
2024-07-03,1.426
2024-07-04,1.398
2024-07-05,1.417
2024-07-08,1.389
2024-07-09,1.404
2024-07-10,1.377
2024-07-11,1.395
2024-07-12,1.388
2024-07-15,1.393
2024-07-16,1.392
2024-07-17,1.387
2024-07-18,1.382
2024-07-19,1.385
2024-07-22,1.375
2024-07-23,1.34
2024-07-24,1.327
2024-07-25,1.324
2024-07-26,1.337
2024-07-29,1.329
2024-07-30,1.324
2024-07-31,1.374
2024-08-01,1.36
2024-08-02,1.345
2024-08-05,1.331
2024-08-06,1.346
2024-08-07,1.337
2024-08-08,1.347
2024-08-09,1.324
2024-08-12,1.318
2024-08-13,1.315
2024-08-14,1.315
2024-08-15,1.331
2024-08-16,1.32
2024-08-19,1.327
2024-08-20,1.315
2024-08-21,1.307
2024-08-22,1.282
2024-08-23,1.279
2024-08-26,1.28
2024-08-27,1.264
2024-08-28,1.275
2024-08-29,1.283
2024-08-30,1.308
2024-09-02,1.273
2024-09-03,1.28
2024-09-04,1.278
2024-09-05,1.292
2024-09-06,1.279
2024-09-09,1.274
2024-09-10,1.278
2024-09-11,1.276
2024-09-12,1.269
2024-09-13,1.265
2024-09-18,1.255
2024-09-19,1.268
2024-09-20,1.265
2024-09-23,1.26
2024-09-24,1.292
2024-09-25,1.307
2024-09-26,1.344
2024-09-27,1.405
2024-09-30,1.537
2024-10-08,1.615
2024-10-09,1.466
2024-10-10,1.457
2024-10-11,1.409
2024-10-14,1.438
2024-10-15,1.407
2024-10-16,1.406
2024-10-17,1.428
2024-10-18,1.479
2024-10-21,1.512
2024-10-22,1.524
2024-10-23,1.499
2024-10-24,1.495
2024-10-25,1.524
2024-10-28,1.56
2024-10-29,1.53
2024-10-30,1.525
2024-10-31,1.54
2024-11-01,1.478
2024-11-04,1.493
2024-11-05,1.536
2024-11-06,1.556
2024-11-07,1.58
2024-11-08,1.578
2024-11-11,1.614
2024-11-12,1.573
2024-11-13,1.618
2024-11-14,1.572
2024-11-15,1.565
2024-11-18,1.507
2024-11-19,1.528
2024-11-20,1.571
2024-11-21,1.561
2024-11-22,1.542
2024-11-25,1.55
2024-11-26,1.519
2024-11-27,1.575
2024-11-28,1.544
2024-11-29,1.577
2024-12-02,1.601
2024-12-03,1.581
2024-12-04,1.545
2024-12-05,1.589
2024-12-06,1.614
2024-12-09,1.608
2024-12-10,1.628
2024-12-11,1.634
2024-12-12,1.629
2024-12-13,1.63
