date,close
2021-01-06,1.1253
2021-01-07,1.1258
2021-01-08,1.1249
2021-01-11,1.1247
2021-01-12,1.1258
2021-01-13,1.1268
2021-01-14,1.1277
2021-01-15,1.1257
2021-01-18,1.1251
2021-01-19,1.1255
2021-01-20,1.1266
2021-01-21,1.1276
2021-01-22,1.1279
2021-01-25,1.1272
2021-01-26,1.1254
2021-01-27,1.1252
2021-01-28,1.1225
2021-01-29,1.1229
2021-02-01,1.1243
2021-02-02,1.1239
2021-02-03,1.122
2021-02-04,1.1205
2021-02-05,1.1205
2021-02-08,1.1201
2021-02-09,1.1215
2021-02-10,1.1209
2021-02-18,1.1188
2021-02-19,1.1205
2021-02-22,1.1202
2021-02-23,1.121
2021-02-24,1.122
2021-02-25,1.1217
2021-02-26,1.1213
2021-03-01,1.1233
2021-03-02,1.1234
2021-03-03,1.1233
2021-03-04,1.1235
2021-03-05,1.125
2021-03-08,1.1259
2021-03-09,1.1256
2021-03-10,1.1262
2021-03-11,1.1258
2021-03-12,1.1257
2021-03-15,1.125
2021-03-16,1.1259
2021-03-17,1.1264
2021-03-18,1.1262
2021-03-19,1.1274
2021-03-22,1.1282
2021-03-23,1.1288
2021-03-24,1.1304
2021-03-25,1.1305
2021-03-26,1.1302
2021-03-29,1.1304
2021-03-30,1.1305
2021-03-31,1.1314
2021-04-01,1.1314
2021-04-02,1.1317
2021-04-06,1.1317
2021-04-07,1.1314
2021-04-08,1.1317
2021-04-09,1.1323
2021-04-12,1.1337
2021-04-13,1.136
2021-04-14,1.136
2021-04-15,1.1359
2021-04-16,1.1363
2021-04-19,1.1375
2021-04-20,1.1386
2021-04-21,1.1394
2021-04-22,1.1397
2021-04-23,1.1397
2021-04-26,1.138
2021-04-27,1.1379
2021-04-28,1.1384
2021-04-29,1.1388
2021-04-30,1.14
2021-05-06,1.1412
2021-05-07,1.1408
2021-05-10,1.1413
2021-05-11,1.1423
2021-05-12,1.1424
2021-05-13,1.1419
2021-05-14,1.1423
2021-05-17,1.142
2021-05-18,1.1426
2021-05-19,1.1442
2021-05-20,1.1459
2021-05-21,1.147
2021-05-24,1.1472
