date,close
2024-09-04,0.6154
2024-09-05,0.6153
2024-09-06,0.6148
2024-09-09,0.6066
2024-09-10,0.6102
2024-09-11,0.6106
2024-09-12,0.615
2024-09-13,0.6141
2024-09-18,0.6227
2024-09-19,0.6426
2024-09-20,0.6484
2024-09-23,0.6468
2024-09-24,0.6837
2024-09-25,0.6828
2024-09-26,0.7309
2024-09-27,0.7686
2024-09-30,0.8136
2024-10-08,0.8041
2024-10-09,0.7954
2024-10-10,0.813
2024-10-11,0.8132
2024-10-14,0.8015
2024-10-15,0.7676
2024-10-16,0.7626
2024-10-17,0.7535
2024-10-18,0.7971
2024-10-21,0.7762
2024-10-22,0.7833
2024-10-23,0.7975
2024-10-24,0.778
2024-10-25,0.785
2024-10-28,0.7928
2024-10-29,0.8009
2024-10-30,0.7834
2024-10-31,0.7793
2024-11-01,0.7751
2024-11-04,0.7837
2024-11-05,0.809
2024-11-06,0.7894
2024-11-07,0.8131
2024-11-08,0.8079
2024-11-11,0.8093
2024-11-12,0.7788
2024-11-13,0.779
2024-11-14,0.756
2024-11-15,0.7576
2024-11-18,0.7591
2024-11-19,0.7678
2024-11-20,0.7708
2024-11-21,0.7617
2024-11-22,0.7433
2024-11-25,0.741
2024-11-26,0.7389
2024-11-27,0.7654
2024-11-28,0.7537
2024-11-29,0.7613
2024-12-02,0.7697
2024-12-03,0.7732
2024-12-04,0.7698
2024-12-05,0.7639
2024-12-06,0.7793
2024-12-09,0.8132
2024-12-10,0.8026
2024-12-11,0.7902
2024-12-12,0.8026
2024-12-13,0.7816
2024-12-16,0.7705
2024-12-17,0.7664
2024-12-18,0.7799
2024-12-19,0.7751
2024-12-20,0.7756
2024-12-23,0.7777
2024-12-24,0.7866
2024-12-25,0.7868
2024-12-26,0.7872
2024-12-27,0.7916
2024-12-30,0.785
2024-12-31,0.7798
2025-01-02,0.7601
2025-01-03,0.7672
2025-01-06,0.7661
2025-01-07,0.7595
2025-01-08,0.7513
2025-01-09,0.7519
2025-01-10,0.7431
2025-01-13,0.7357
2025-01-14,0.7577
2025-01-15,0.7596
2025-01-16,0.7686
2025-01-17,0.7786
2025-01-20,0.7984
2025-01-21,0.814
2025-01-22,0.7934
2025-01-23,0.7822
2025-01-24,0.8059
2025-01-27,0.811
2025-02-05,0.8526
2025-02-06,0.8745
2025-02-07,0.8906
2025-02-10,0.9138
2025-02-11,0.8893
2025-02-12,0.9129
2025-02-13,0.9061
2025-02-14,0.9559
2025-02-17,0.9514
2025-02-18,0.9748
2025-02-19,0.9809
2025-02-20,0.9533
2025-02-21,1.0107
2025-02-24,1.0006
2025-02-25,0.9858
2025-02-26,1.0259
2025-02-27,1.0142
2025-02-28,0.9648
2025-03-03,0.9589
2025-03-04,0.9589
2025-03-05,0.996
2025-03-06,1.0457
2025-03-07,1.0404
2025-03-10,1.0154
2025-03-11,1.0289
2025-03-12,1.0091
2025-03-13,0.9928
2025-03-14,1.0161
2025-03-17,1.0132
2025-03-18,1.0526
2025-03-19,1.0407
2025-03-20,1.007
2025-03-21,0.9738
2025-03-24,0.9913
2025-03-25,0.9533
2025-03-26,0.9617
2025-03-27,0.9651
2025-03-28,0.9497
2025-03-31,0.9318
2025-04-01,0.9335
2025-04-02,0.9367
2025-04-03,0.9185
2025-04-07,0.7707
2025-04-08,0.799
2025-04-09,0.8203
2025-04-10,0.8408
2025-04-11,0.8542
2025-04-14,0.8728
2025-04-15,0.8674
2025-04-16,0.839
2025-04-17,0.8514
2025-04-18,0.8509
2025-04-21,0.851
2025-04-22,0.8536
2025-04-23,0.8786
2025-04-24,0.8662
2025-04-25,0.8665
2025-04-28,0.8674
2025-04-29,0.8719
2025-04-30,0.883
2025-05-06,0.9083
2025-05-07,0.9017
2025-05-08,0.9064
2025-05-09,0.8974
2025-05-12,0.9389
2025-05-13,0.9079
2025-05-14,0.9245
2025-05-15,0.9099
2025-05-16,0.9061
2025-05-19,0.9005
2025-05-20,0.9098
2025-05-21,0.9137
2025-05-22,0.899
2025-05-23,0.8979
2025-05-26,0.8816
2025-05-27,0.886
2025-05-28,0.8845
2025-05-29,0.9051
2025-05-30,0.8836
2025-06-03,0.8863
2025-06-04,0.8913
2025-06-05,0.9077
2025-06-06,0.9007
