date,close
2025-06-10,1.0
2025-06-12,0.9992
2025-06-13,0.9975
2025-06-16,0.9998
2025-06-17,0.9972
2025-06-18,0.9942
2025-06-19,0.9861
2025-06-20,0.9887
2025-06-23,0.9977
2025-06-24,1.0147
2025-06-25,1.0182
2025-06-26,1.0049
2025-06-27,1.0003
2025-06-30,0.9967
2025-07-01,0.9977
2025-07-02,0.9998
2025-07-03,1.0047
2025-07-04,0.9988
2025-07-07,1.0077
2025-07-08,1.0161
2025-07-09,1.0104
2025-07-10,1.0073
2025-07-11,1.0048
2025-07-14,1.013
2025-07-15,1.0273
2025-07-16,1.0238
2025-07-17,1.0407
2025-07-18,1.0454
2025-07-21,1.0451
2025-07-22,1.0478
2025-07-23,1.0528
2025-07-24,1.0567
2025-07-25,1.0536
2025-07-28,1.0506
2025-07-29,1.0526
2025-07-30,1.0218
2025-07-31,1.0033
2025-08-01,1.0033
2025-08-04,1.0139
2025-08-05,1.0198
2025-08-06,1.0191
2025-08-07,1.0142
2025-08-08,1.0145
2025-08-11,1.0248
2025-08-12,1.0318
2025-08-13,1.0365
2025-08-14,1.0273
2025-08-15,1.0351
2025-08-18,1.052
2025-08-19,1.0524
2025-08-20,1.0699
2025-08-21,1.0636
2025-08-22,1.0907
2025-08-25,1.0945
2025-08-26,1.093
2025-08-27,1.0699
2025-08-28,1.056
2025-08-29,1.0664
2025-09-01,1.0678
2025-09-02,1.0686
2025-09-03,1.0599
2025-09-04,1.0459
2025-09-05,1.0569
2025-09-08,1.0552
2025-09-09,1.0651
2025-09-10,1.0581
2025-09-11,1.0519
2025-09-12,1.0481
2025-09-15,1.0661
2025-09-16,1.0708
2025-09-17,1.0867
2025-09-18,1.0698
2025-09-19,1.0747
2025-09-22,1.0661
2025-09-23,1.0516
2025-09-24,1.0498
2025-09-25,1.0663
2025-09-26,1.0647
2025-09-29,1.0667
2025-09-30,1.0914
2025-10-09,1.0786
2025-10-10,1.0647
2025-10-13,1.0386
2025-10-14,1.0235
2025-10-15,1.0495
2025-10-16,1.042
2025-10-17,1.0052
2025-10-20,1.02
2025-10-21,1.0311
2025-10-22,1.023
2025-10-23,1.0242
2025-10-24,1.0276
2025-10-27,1.0274
2025-10-28,1.0242
2025-10-29,1.0284
2025-10-30,1.0263
2025-10-31,1.0123
2025-11-03,1.0147
2025-11-04,1.0021
2025-11-05,0.995
2025-11-06,1.0037
2025-11-07,0.9983
2025-11-10,1.0094
2025-11-11,1.024
2025-11-12,1.0155
2025-11-13,1.0218
2025-11-14,1.0006
2025-11-17,0.9925
2025-11-18,0.9656
2025-11-19,0.9553
2025-11-20,0.9397
2025-11-21,0.9194
2025-11-24,0.9355
2025-11-25,0.9417
2025-11-26,0.9426
2025-11-27,0.9475
2025-11-28,0.9578
2025-12-01,0.9607
2025-12-02,0.9571
2025-12-03,0.9434
2025-12-04,0.9476
2025-12-05,0.9547
2025-12-08,0.9537
2025-12-09,0.9426
2025-12-10,0.9452
2025-12-11,0.9383
2025-12-12,0.9485
2025-12-15,0.9335
2025-12-16,0.9315
2025-12-17,0.9279
2025-12-18,0.9173
2025-12-19,0.9345
2025-12-22,0.9372
2025-12-23,0.9291
2025-12-24,0.9281
2025-12-25,0.9261
2025-12-26,0.931
2025-12-29,0.9374
2025-12-30,0.9426
2025-12-31,0.9369
2026-01-05,0.9302
2026-01-06,0.948
2026-01-07,0.9384
2026-01-08,0.9333
2026-01-09,0.9307
2026-01-12,0.9342
2026-01-13,0.9349
2026-01-14,0.9277
2026-01-15,0.9278
2026-01-16,0.9245
2026-01-19,0.927
2026-01-20,0.9174
2026-01-21,0.9182
2026-01-22,0.914
2026-01-23,0.92
2026-01-26,0.9051
2026-01-27,0.9021
2026-01-28,0.9065
2026-01-29,0.9061
2026-01-30,0.8859
2026-02-02,0.8671
2026-02-03,0.8729
2026-02-04,0.8816
2026-02-05,0.8892
2026-02-06,0.8926
2026-02-09,0.9018
2026-02-10,0.9043
2026-02-11,0.9174
2026-02-12,0.9151
2026-02-13,0.9105
