date,open,high,low,close,volume,etf_name
2020-01-02,0.475,0.475,0.47,0.474,944916,医药ETF
2020-01-03,0.474,0.475,0.47,0.472,464989,医药ETF
2020-01-06,0.47,0.472,0.464,0.467,816111,医药ETF
2020-01-07,0.467,0.473,0.467,0.472,595627,医药ETF
2020-01-08,0.469,0.471,0.467,0.468,329641,医药ETF
2020-01-09,0.47,0.48,0.47,0.48,720577,医药ETF
2020-01-10,0.48,0.485,0.48,0.483,512016,医药ETF
2020-01-13,0.482,0.486,0.479,0.486,403316,医药ETF
2020-01-14,0.486,0.486,0.48,0.481,366486,医药ETF
2020-01-15,0.481,0.487,0.48,0.483,380066,医药ETF
2020-01-16,0.483,0.484,0.478,0.483,286964,医药ETF
2020-01-17,0.483,0.493,0.483,0.49,574328,医药ETF
2020-01-20,0.504,0.505,0.487,0.495,1567057,医药ETF
2020-01-21,0.502,0.506,0.496,0.501,2326077,医药ETF
2020-01-22,0.504,0.504,0.49,0.495,1404898,医药ETF
2020-01-23,0.495,0.497,0.477,0.483,1144912,医药ETF
2020-02-03,0.501,0.501,0.435,0.451,2001651,医药ETF
2020-02-04,0.455,0.476,0.455,0.472,1050549,医药ETF
2020-02-05,0.477,0.49,0.473,0.489,1469018,医药ETF
2020-02-06,0.491,0.509,0.485,0.503,1915917,医药ETF
2020-02-07,0.505,0.509,0.489,0.497,1471944,医药ETF
2020-02-10,0.496,0.496,0.486,0.491,913115,医药ETF
2020-02-11,0.491,0.496,0.488,0.494,816545,医药ETF
2020-02-12,0.495,0.501,0.494,0.5,726680,医药ETF
2020-02-13,0.501,0.501,0.492,0.496,688068,医药ETF
2020-02-14,0.498,0.501,0.493,0.497,489516,医药ETF
2020-02-17,0.497,0.506,0.496,0.505,771575,医药ETF
2020-02-18,0.508,0.509,0.499,0.501,464071,医药ETF
2020-02-19,0.498,0.5,0.493,0.494,461547,医药ETF
2020-02-20,0.493,0.5,0.493,0.5,488740,医药ETF
2020-02-21,0.499,0.502,0.495,0.501,670788,医药ETF
2020-02-24,0.501,0.502,0.495,0.499,492129,医药ETF
2020-02-25,0.493,0.507,0.49,0.504,793766,医药ETF
2020-02-26,0.499,0.499,0.487,0.488,572618,医药ETF
2020-02-27,0.49,0.495,0.488,0.491,264168,医药ETF
2020-02-28,0.484,0.489,0.475,0.476,322128,医药ETF
2020-03-02,0.479,0.489,0.476,0.487,310293,医药ETF
2020-03-03,0.492,0.505,0.492,0.5,618367,医药ETF
2020-03-04,0.5,0.5,0.494,0.5,298934,医药ETF
2020-03-05,0.505,0.516,0.503,0.516,861570,医药ETF
2020-03-06,0.514,0.525,0.512,0.515,525492,医药ETF
2020-03-09,0.508,0.512,0.5,0.501,457041,医药ETF
2020-03-10,0.498,0.508,0.49,0.507,352939,医药ETF
2020-03-11,0.506,0.509,0.498,0.499,223719,医药ETF
2020-03-12,0.493,0.495,0.48,0.483,345571,医药ETF
2020-03-13,0.462,0.479,0.455,0.473,447019,医药ETF
2020-03-16,0.477,0.479,0.457,0.459,381437,医药ETF
2020-03-17,0.459,0.469,0.443,0.458,380355,医药ETF
2020-03-18,0.46,0.471,0.453,0.454,317091,医药ETF
2020-03-19,0.453,0.457,0.437,0.448,614792,医药ETF
2020-03-20,0.451,0.46,0.45,0.46,210104,医药ETF
2020-03-23,0.455,0.458,0.446,0.451,227083,医药ETF
2020-03-24,0.457,0.467,0.456,0.466,252052,医药ETF
2020-03-25,0.475,0.483,0.471,0.481,361914,医药ETF
2020-03-26,0.479,0.491,0.476,0.491,388741,医药ETF
2020-03-27,0.498,0.503,0.489,0.492,351592,医药ETF
2020-03-30,0.486,0.491,0.478,0.484,286220,医药ETF
2020-03-31,0.486,0.491,0.483,0.49,234274,医药ETF
2020-04-01,0.489,0.491,0.481,0.482,329613,医药ETF
2020-04-02,0.481,0.49,0.478,0.49,177560,医药ETF
2020-04-03,0.49,0.5,0.489,0.495,321143,医药ETF
2020-04-07,0.5,0.508,0.497,0.507,285965,医药ETF
2020-04-08,0.506,0.51,0.499,0.506,223561,医药ETF
2020-04-09,0.507,0.522,0.505,0.519,385348,医药ETF
2020-04-10,0.517,0.529,0.511,0.513,335945,医药ETF
2020-04-13,0.512,0.52,0.509,0.516,264116,医药ETF
2020-04-14,0.518,0.525,0.51,0.523,222208,医药ETF
2020-04-15,0.522,0.528,0.518,0.52,294582,医药ETF
2020-04-16,0.518,0.525,0.515,0.521,251312,医药ETF
2020-04-17,0.521,0.524,0.517,0.518,225139,医药ETF
2020-04-20,0.517,0.525,0.517,0.521,180742,医药ETF
2020-04-21,0.522,0.523,0.512,0.517,262044,医药ETF
2020-04-22,0.515,0.528,0.512,0.528,249355,医药ETF
2020-04-23,0.529,0.535,0.525,0.528,180150,医药ETF
2020-04-24,0.527,0.528,0.518,0.52,647894,医药ETF
2020-04-27,0.521,0.534,0.517,0.531,308006,医药ETF
2020-04-28,0.531,0.534,0.521,0.531,194910,医药ETF
2020-04-29,0.531,0.535,0.522,0.524,137442,医药ETF
2020-04-30,0.522,0.526,0.52,0.523,207571,医药ETF
2020-05-06,0.52,0.533,0.516,0.532,197226,医药ETF
2020-05-07,0.533,0.535,0.529,0.533,195549,医药ETF
2020-05-08,0.534,0.543,0.533,0.538,228391,医药ETF
2020-05-11,0.54,0.541,0.528,0.53,278473,医药ETF
2020-05-12,0.53,0.537,0.528,0.536,179251,医药ETF
2020-05-13,0.535,0.545,0.534,0.544,237093,医药ETF
2020-05-14,0.545,0.546,0.54,0.544,144105,医药ETF
2020-05-15,0.543,0.547,0.535,0.539,253678,医药ETF
2020-05-18,0.536,0.551,0.535,0.548,309675,医药ETF
2020-05-19,0.552,0.56,0.548,0.552,166353,医药ETF
2020-05-20,0.553,0.555,0.543,0.547,147887,医药ETF
