date,open,high,low,close,volume,etf_name
2020-01-02,81.59,83.26,81.58,82.63,73491,中国中免
2020-01-03,83.58,83.8,82.57,83.56,70271,中国中免
2020-01-06,82.8,84.49,82.08,82.58,68575,中国中免
2020-01-07,83.32,84.46,83.3,83.49,55209,中国中免
2020-01-08,82.63,84.46,82.26,83.88,70121,中国中免
2020-01-09,84.57,87.3,84.46,86.58,88168,中国中免
2020-01-10,87.76,87.76,86.63,86.92,56160,中国中免
2020-01-13,83.58,85.31,82.68,83.58,205280,中国中免
2020-01-14,84.38,84.53,80.89,81.42,144294,中国中免
2020-01-15,81.42,82.17,80.99,81.94,64137,中国中免
2020-01-16,82.39,83.41,81.5,82.97,69959,中国中免
2020-01-17,83.42,83.88,81.89,82.43,67500,中国中免
2020-01-20,82.73,82.88,77.73,79.48,209409,中国中免
2020-01-21,78.26,78.26,75.58,76.33,232072,中国中免
2020-01-22,75.58,77.94,75.19,77.16,123340,中国中免
2020-01-23,75.58,76.11,72.98,74.58,248092,中国中免
2020-02-03,66.38,66.38,66.38,66.38,202001,中国中免
2020-02-04,66.38,69.38,66.08,67.66,308470,中国中免
2020-02-05,70.28,71.05,68.72,70.36,259336,中国中免
2020-02-06,71.48,73.38,70.8,73.38,202306,中国中免
2020-02-07,72.85,73.18,70.86,72.78,173477,中国中免
2020-02-10,72.08,72.86,71.09,71.58,134697,中国中免
2020-02-11,72.1,72.98,71.55,72.63,137076,中国中免
2020-02-12,72.58,73.3,72.08,72.98,91287,中国中免
2020-02-13,73.06,73.06,71.28,71.74,127488,中国中免
2020-02-14,71.2,74.01,71.2,73.52,131659,中国中免
2020-02-17,73.52,74.39,73.35,73.83,143154,中国中免
2020-02-18,73.88,74.18,72.18,72.78,131840,中国中免
2020-02-19,72.33,76.0,71.99,75.89,182784,中国中免
2020-02-20,77.42,79.41,77.18,78.38,226742,中国中免
2020-02-21,78.3,78.78,77.07,77.65,115521,中国中免
2020-02-24,76.18,77.65,75.31,75.55,170001,中国中免
2020-02-25,74.54,74.56,73.35,74.42,127635,中国中免
2020-02-26,73.46,73.86,72.41,72.78,147424,中国中免
2020-02-27,73.16,74.59,72.58,73.03,166171,中国中免
2020-02-28,69.01,72.58,69.01,71.08,174422,中国中免
2020-03-02,70.63,71.85,69.46,70.97,141897,中国中免
2020-03-03,72.08,72.56,70.97,71.75,142905,中国中免
2020-03-04,71.75,72.38,70.25,71.64,113275,中国中免
2020-03-05,72.48,77.41,72.48,76.69,258301,中国中免
2020-03-06,75.68,77.18,75.28,75.85,122065,中国中免
2020-03-09,74.18,74.18,70.92,71.71,188819,中国中免
2020-03-10,71.58,75.46,71.2,74.06,115435,中国中免
2020-03-11,73.7,77.38,72.7,75.24,183675,中国中免
2020-03-12,73.56,74.16,71.46,71.66,140499,中国中免
2020-03-13,67.58,77.08,67.58,76.17,287941,中国中免
2020-03-16,75.08,75.17,70.38,70.38,203655,中国中免
2020-03-17,70.33,72.48,67.38,69.8,119813,中国中免
2020-03-18,70.28,70.87,66.7,67.96,126317,中国中免
2020-03-19,66.44,68.57,62.64,64.5,157135,中国中免
2020-03-20,65.86,69.08,65.38,68.18,161599,中国中免
2020-03-23,65.73,67.18,64.08,64.73,120420,中国中免
2020-03-24,66.08,68.43,64.71,65.85,131747,中国中免
2020-03-25,68.38,68.86,64.78,67.38,260637,中国中免
2020-03-26,65.7,66.72,64.96,65.48,135378,中国中免
2020-03-27,66.2,66.28,64.63,65.0,100273,中国中免
2020-03-30,63.58,63.85,59.08,60.53,240120,中国中免
2020-03-31,61.15,61.15,59.75,59.78,111436,中国中免
2020-04-01,59.83,62.82,59.6,61.11,135308,中国中免
2020-04-02,61.08,64.58,60.69,64.41,124682,中国中免
2020-04-03,64.53,66.99,64.41,65.21,121980,中国中免
2020-04-07,67.88,68.56,67.2,68.13,183501,中国中免
2020-04-08,67.23,70.02,67.22,68.2,115076,中国中免
2020-04-09,68.65,70.26,67.93,70.08,75962,中国中免
2020-04-10,69.78,72.42,69.15,69.9,76182,中国中免
2020-04-13,69.08,71.53,68.99,71.01,75413,中国中免
2020-04-14,71.58,72.12,70.3,71.97,131620,中国中免
