date,open,high,low,close,volume,etf_name
2020-01-02,12.7,12.96,12.64,12.86,159346,比亚迪
2020-01-03,12.87,13.13,12.69,12.81,129936,比亚迪
2020-01-06,12.6,13.2,12.53,12.89,169871,比亚迪
2020-01-07,12.9,12.97,12.72,12.82,93401,比亚迪
2020-01-08,12.65,12.92,12.52,12.56,110974,比亚迪
2020-01-09,12.72,12.87,12.59,12.68,89217,比亚迪
2020-01-10,12.69,12.69,12.34,12.44,109295,比亚迪
2020-01-13,14.0,14.0,13.64,14.0,518828,比亚迪
2020-01-14,15.13,15.46,14.47,14.61,614976,比亚迪
2020-01-15,14.8,15.05,14.23,14.57,298705,比亚迪
2020-01-16,14.63,14.98,14.06,14.83,335737,比亚迪
2020-01-17,14.75,16.63,14.53,16.12,530600,比亚迪
2020-01-20,15.9,16.77,15.63,16.39,300776,比亚迪
2020-01-21,16.04,16.04,15.65,15.71,203837,比亚迪
2020-01-22,15.63,16.97,15.5,16.56,327980,比亚迪
2020-01-23,16.13,17.43,15.97,16.74,291585,比亚迪
2020-02-03,14.75,14.96,14.75,14.75,100398,比亚迪
2020-02-04,14.8,15.97,14.8,15.59,367775,比亚迪
2020-02-05,16.03,17.47,15.8,17.07,446230,比亚迪
2020-02-06,16.28,17.08,16.27,17.05,301132,比亚迪
2020-02-07,17.05,17.05,15.69,16.1,321282,比亚迪
2020-02-10,16.53,17.92,16.42,17.11,352796,比亚迪
2020-02-11,16.8,16.84,16.23,16.48,196176,比亚迪
2020-02-12,16.48,17.0,16.25,16.53,197456,比亚迪
2020-02-13,16.3,16.84,15.97,15.98,236947,比亚迪
2020-02-14,15.99,16.1,15.61,15.77,211174,比亚迪
2020-02-17,15.77,16.32,15.77,16.29,209889,比亚迪
2020-02-18,16.07,16.8,16.06,16.62,228365,比亚迪
2020-02-19,18.29,18.29,17.35,17.44,437477,比亚迪
2020-02-20,17.86,19.5,17.84,19.5,649391,比亚迪
2020-02-21,19.13,19.56,18.69,19.3,455189,比亚迪
2020-02-24,18.61,19.18,18.45,18.87,357969,比亚迪
2020-02-25,18.27,20.86,18.19,20.42,407434,比亚迪
2020-02-26,20.06,22.07,19.8,20.7,522768,比亚迪
2020-02-27,20.69,21.18,19.49,20.15,272700,比亚迪
2020-02-28,19.02,19.8,18.45,18.59,338254,比亚迪
2020-03-02,18.67,19.21,18.13,19.08,225643,比亚迪
2020-03-03,20.07,20.2,19.29,19.42,274253,比亚迪
2020-03-04,19.12,19.4,18.37,18.99,180933,比亚迪
2020-03-05,19.14,19.34,18.63,19.07,170004,比亚迪
2020-03-06,18.63,19.32,18.58,18.59,147210,比亚迪
2020-03-09,17.9,17.9,16.53,16.62,292479,比亚迪
2020-03-10,16.0,17.3,15.91,16.86,266805,比亚迪
2020-03-11,17.06,17.18,16.33,16.38,222212,比亚迪
2020-03-12,15.9,16.02,15.43,15.81,232383,比亚迪
2020-03-13,14.73,15.63,14.25,15.35,213198,比亚迪
2020-03-16,15.66,15.91,14.76,14.76,238773,比亚迪
2020-03-17,14.76,15.12,14.09,14.48,180919,比亚迪
2020-03-18,14.66,15.02,14.14,14.16,172684,比亚迪
2020-03-19,14.17,14.31,13.43,13.92,194450,比亚迪
2020-03-20,14.23,14.4,13.93,14.31,148296,比亚迪
2020-03-23,13.55,13.73,12.76,12.85,242740,比亚迪
2020-03-24,13.22,13.43,12.6,13.38,205027,比亚迪
2020-03-25,13.98,14.4,13.81,14.22,289787,比亚迪
