date,open,high,low,close,volume,etf_name
2020-01-02,868.74,885.8,856.74,870.74,148099,贵州茅台
2020-01-03,857.74,857.74,817.64,819.3,130319,贵州茅台
2020-01-06,811.6,833.64,808.04,818.73,63415,贵州茅台
2020-01-07,818.24,839.74,817.14,835.27,47854,贵州茅台
2020-01-08,825.79,836.24,823.32,828.88,25008,贵州茅台
2020-01-09,834.74,846.13,830.74,843.44,37406,贵州茅台
2020-01-10,849.74,856.73,843.24,853.24,35976,贵州茅台
2020-01-13,853.24,869.94,852.74,865.01,38516,贵州茅台
2020-01-14,864.94,865.63,843.74,848.14,35145,贵州茅台
2020-01-15,849.75,862.34,845.74,852.87,26029,贵州茅台
2020-01-16,859.61,859.61,843.32,847.74,23192,贵州茅台
2020-01-17,850.74,853.52,841.75,848.24,23473,贵州茅台
2020-01-20,852.6,852.6,822.74,831.74,35391,贵州茅台
2020-01-21,821.74,827.74,813.04,816.04,32874,贵州茅台
2020-01-22,810.74,824.74,796.12,816.25,36200,贵州茅台
2020-01-23,816.74,816.74,777.74,793.54,53468,贵州茅台
2020-02-03,725.74,751.42,720.74,744.66,123443,贵州茅台
2020-02-04,755.74,797.74,751.75,778.75,62624,贵州茅台
2020-02-05,790.74,794.74,773.77,790.73,47418,贵州茅台
2020-02-06,800.17,815.74,792.76,811.74,47171,贵州茅台
2020-02-07,810.75,817.74,801.76,816.74,31279,贵州茅台
2020-02-10,802.74,815.34,797.94,807.23,30533,贵州茅台
2020-02-11,803.74,840.42,803.54,838.74,47918,贵州茅台
2020-02-12,829.74,839.53,826.62,838.01,28125,贵州茅台
2020-02-13,838.74,854.63,828.75,831.74,30357,贵州茅台
2020-02-14,831.19,834.25,823.85,828.74,23288,贵州茅台
2020-02-17,823.24,836.93,823.14,834.56,27028,贵州茅台
2020-02-18,830.75,837.62,823.74,824.74,26665,贵州茅台
2020-02-19,825.74,842.24,818.74,837.24,37051,贵州茅台
2020-02-20,837.44,864.74,836.15,858.74,46803,贵州茅台
2020-02-21,852.2,864.28,850.75,853.62,28940,贵州茅台
2020-02-24,846.24,850.74,826.24,827.92,38650,贵州茅台
2020-02-25,818.74,822.83,808.62,815.55,38386,贵州茅台
2020-02-26,802.74,824.74,795.74,814.44,43561,贵州茅台
2020-02-27,816.74,835.73,816.74,828.13,34498,贵州茅台
2020-02-28,811.04,822.74,790.71,797.74,49947,贵州茅台
2020-03-02,790.85,837.29,790.75,826.75,47663,贵州茅台
2020-03-03,838.74,859.62,838.74,853.74,50250,贵州茅台
2020-03-04,865.74,879.74,856.98,869.66,53793,贵州茅台
2020-03-05,877.05,915.73,871.3,911.74,62426,贵州茅台
