date,close
2024-05-28,1.0
2024-05-31,1.0
2024-06-07,0.9992
2024-06-14,0.9994
2024-06-21,0.9994
2024-06-28,0.9983
2024-06-30,0.9983
2024-07-05,0.9987
2024-07-12,0.9996
2024-07-19,0.9982
2024-07-25,0.9972
2024-07-26,0.9973
2024-07-29,0.9977
2024-07-30,0.9969
2024-07-31,0.9983
2024-08-01,0.9981
2024-08-02,0.9933
2024-08-05,0.9873
2024-08-06,0.9874
2024-08-07,0.991
2024-08-08,0.9888
2024-08-09,0.9958
2024-08-12,0.9922
2024-08-13,0.9946
2024-08-14,0.988
2024-08-15,0.9878
2024-08-16,0.9962
2024-08-19,1.0029
2024-08-20,0.999
2024-08-21,0.9902
2024-08-22,1.002
2024-08-23,1.0009
2024-08-26,1.0094
2024-08-27,1.005
2024-08-28,0.9869
2024-08-29,1.0103
2024-08-30,1.0276
2024-09-02,1.0091
2024-09-03,1.0149
2024-09-04,1.0077
2024-09-05,1.0117
2024-09-06,1.0109
2024-09-09,1.0047
2024-09-10,1.001
2024-09-11,1.0008
2024-09-12,1.0068
2024-09-13,1.005
2024-09-18,1.022
2024-09-19,1.0482
2024-09-20,1.0553
2024-09-23,1.0475
2024-09-24,1.0922
2024-09-25,1.0958
2024-09-26,1.1741
2024-09-27,1.2343
2024-09-30,1.307
2024-10-08,1.2874
2024-10-09,1.2616
2024-10-10,1.287
2024-10-11,1.2875
2024-10-14,1.2553
2024-10-15,1.2004
2024-10-16,1.1998
2024-10-17,1.1888
2024-10-18,1.2564
2024-10-21,1.2265
2024-10-22,1.2369
2024-10-23,1.2602
2024-10-24,1.2272
2024-10-25,1.2339
2024-10-28,1.2446
2024-10-29,1.2556
2024-10-30,1.2391
2024-10-31,1.23
2024-11-01,1.2392
2024-11-04,1.2486
2024-11-05,1.2945
2024-11-06,1.2737
2024-11-07,1.3247
2024-11-08,1.3029
2024-11-11,1.3034
2024-11-12,1.2565
2024-11-13,1.2624
2024-11-14,1.2344
2024-11-15,1.2293
2024-11-18,1.2234
2024-11-19,1.2304
2024-11-20,1.2522
2024-11-21,1.2403
2024-11-22,1.2074
2024-11-25,1.2029
2024-11-26,1.1967
2024-11-27,1.2402
2024-11-28,1.2171
2024-11-29,1.2232
2024-12-02,1.2327
2024-12-03,1.2376
2024-12-04,1.2331
2024-12-05,1.2256
2024-12-06,1.2551
2024-12-09,1.3066
2024-12-10,1.2854
2024-12-11,1.2695
2024-12-12,1.2905
2024-12-13,1.2634
2024-12-16,1.2451
2024-12-17,1.2314
2024-12-18,1.2493
2024-12-19,1.2434
2024-12-20,1.2443
2024-12-23,1.241
2024-12-24,1.2497
2024-12-25,1.2499
2024-12-26,1.2504
2024-12-27,1.2579
2024-12-30,1.2497
2024-12-31,1.2416
2025-01-02,1.2135
2025-01-03,1.2237
2025-01-06,1.2161
2025-01-07,1.1948
2025-01-08,1.1753
2025-01-09,1.1821
2025-01-10,1.1577
2025-01-13,1.1507
2025-01-14,1.1837
2025-01-15,1.1808
2025-01-16,1.1952
2025-01-17,1.1999
2025-01-20,1.2221
2025-01-21,1.2357
2025-01-22,1.2092
2025-01-23,1.2038
2025-01-24,1.2384
2025-01-27,1.2593
2025-02-05,1.3366
2025-02-06,1.358
2025-02-07,1.3892
2025-02-10,1.4383
2025-02-11,1.4094
2025-02-12,1.4474
2025-02-13,1.4485
2025-02-14,1.5577
2025-02-17,1.5538
2025-02-18,1.5832
2025-02-19,1.5715
2025-02-20,1.5308
2025-02-21,1.622
2025-02-24,1.5971
2025-02-25,1.5624
2025-02-26,1.604
2025-02-27,1.5649
2025-02-28,1.493
2025-03-03,1.5038
2025-03-04,1.506
2025-03-05,1.5706
2025-03-06,1.6653
2025-03-07,1.6512
2025-03-10,1.6071
2025-03-11,1.6174
2025-03-12,1.5864
2025-03-13,1.5617
2025-03-14,1.5998
2025-03-17,1.6092
2025-03-18,1.6582
2025-03-19,1.65
2025-03-20,1.5877
2025-03-21,1.5499
2025-03-24,1.5654
2025-03-25,1.5087
2025-03-26,1.5222
2025-03-27,1.5194
2025-03-28,1.5087
2025-03-31,1.4791
2025-04-01,1.476
2025-04-02,1.4752
2025-04-03,1.4622
2025-04-07,1.2312
2025-04-08,1.2805
2025-04-09,1.3185
2025-04-10,1.3405
2025-04-11,1.3481
2025-04-14,1.3717
2025-04-15,1.3698
2025-04-16,1.3192
2025-04-17,1.3386
2025-04-18,1.3378
2025-04-21,1.338
2025-04-22,1.3508
2025-04-23,1.3947
2025-04-24,1.383
2025-04-25,1.3828
2025-04-28,1.3841
2025-04-29,1.3918
2025-04-30,1.4244
2025-05-06,1.476
2025-05-07,1.4593
2025-05-08,1.4661
2025-05-09,1.4606
2025-05-12,1.5035
2025-05-13,1.4568
2025-05-14,1.4881
2025-05-15,1.4718
2025-05-16,1.4615
2025-05-19,1.4554
2025-05-20,1.4745
2025-05-21,1.4859
2025-05-22,1.459
2025-05-23,1.4609
2025-05-26,1.4358
2025-05-27,1.4507
2025-05-28,1.4428
2025-05-29,1.474
2025-05-30,1.435
2025-06-03,1.4407
2025-06-04,1.4525
2025-06-05,1.4836
2025-06-06,1.4688
2025-06-09,1.5102
2025-06-10,1.5006
2025-06-11,1.5161
2025-06-12,1.5023
2025-06-13,1.4805
2025-06-16,1.5121
2025-06-17,1.5083
2025-06-18,1.491
2025-06-19,1.451
2025-06-20,1.4619
2025-06-23,1.4712
2025-06-24,1.5019
2025-06-25,1.5148
