date,close
2021-01-21,1.2641
2021-01-22,1.287
2021-01-25,1.2933
2021-01-26,1.2554
2021-01-27,1.2592
2021-01-28,1.2162
2021-01-29,1.2137
2021-02-01,1.2288
2021-02-02,1.2566
2021-02-03,1.263
2021-02-04,1.2622
2021-02-05,1.2597
2021-02-08,1.2863
2021-02-09,1.3197
2021-02-10,1.3546
2021-02-18,1.3218
2021-02-19,1.3066
2021-02-22,1.251
2021-02-23,1.248
2021-02-24,1.204
2021-02-25,1.2099
2021-02-26,1.1801
2021-03-01,1.1969
2021-03-02,1.1831
2021-03-03,1.2015
2021-03-04,1.157
2021-03-05,1.1455
2021-03-08,1.1025
2021-03-09,1.0821
2021-03-10,1.0965
2021-03-11,1.1222
2021-03-12,1.1271
2021-03-15,1.103
2021-03-16,1.1171
2021-03-17,1.1192
2021-03-18,1.1305
2021-03-19,1.1008
2021-03-22,1.1029
2021-03-23,1.0952
2021-03-24,1.0814
2021-03-25,1.0826
2021-03-26,1.1081
2021-03-29,1.1165
2021-03-30,1.1267
2021-03-31,1.1135
2021-04-01,1.1283
2021-04-02,1.1371
2021-04-06,1.1302
2021-04-07,1.122
2021-04-08,1.1212
2021-04-09,1.1106
2021-04-12,1.0988
2021-04-13,1.0986
2021-04-14,1.1072
2021-04-15,1.101
2021-04-16,1.104
2021-04-19,1.1301
2021-04-20,1.1286
2021-04-21,1.1376
2021-04-22,1.1393
2021-04-23,1.1456
2021-04-26,1.1358
2021-04-27,1.1433
2021-04-28,1.1487
2021-04-29,1.1522
2021-04-30,1.1559
2021-05-06,1.1365
2021-05-07,1.1136
2021-05-10,1.1048
2021-05-11,1.1111
2021-05-12,1.1172
2021-05-13,1.1114
2021-05-14,1.1245
2021-05-17,1.1498
2021-05-18,1.1427
2021-05-19,1.1476
2021-05-20,1.1534
2021-05-21,1.1447
2021-05-24,1.1449
2021-05-25,1.1795
2021-05-26,1.1686
2021-05-27,1.1771
2021-05-28,1.1737
2021-05-31,1.1914
2021-06-01,1.1962
2021-06-02,1.1812
2021-06-03,1.1759
2021-06-04,1.1991
2021-06-07,1.1981
2021-06-08,1.1739
2021-06-09,1.1794
2021-06-10,1.2015
2021-06-11,1.1901
2021-06-15,1.1952
2021-06-16,1.1583
2021-06-17,1.1822
2021-06-18,1.1911
2021-06-21,1.1969
2021-06-22,1.2066
2021-06-23,1.2196
2021-06-24,1.1991
2021-06-25,1.2156
2021-06-28,1.2399
2021-06-29,1.2344
2021-06-30,1.2583
2021-07-01,1.2556
2021-07-02,1.2126
2021-07-05,1.2382
2021-07-06,1.1996
2021-07-07,1.2498
2021-07-08,1.2475
2021-07-09,1.2458
2021-07-12,1.3003
2021-07-13,1.2859
2021-07-14,1.2567
2021-07-15,1.2919
2021-07-16,1.2539
2021-07-19,1.2441
2021-07-20,1.2595
2021-07-21,1.3148
2021-07-22,1.3424
2021-07-23,1.3139
2021-07-26,1.3206
2021-07-27,1.2539
2021-07-28,1.2501
2021-07-29,1.316
2021-07-30,1.3429
2021-08-02,1.3327
2021-08-03,1.2838
2021-08-04,1.3275
2021-08-05,1.3311
2021-08-06,1.3191
2021-08-09,1.2914
2021-08-10,1.2744
2021-08-11,1.2788
2021-08-12,1.263
2021-08-13,1.2482
2021-08-16,1.2111
2021-08-17,1.1925
2021-08-18,1.2098
2021-08-19,1.2457
2021-08-20,1.2575
2021-08-23,1.3015
2021-08-24,1.3144
2021-08-25,1.3146
2021-08-26,1.3062
2021-08-27,1.3249
2021-08-30,1.3561
2021-08-31,1.3524
2021-09-01,1.2871
2021-09-02,1.3278
2021-09-03,1.2703
2021-09-06,1.2651
2021-09-07,1.2908
2021-09-08,1.2752
2021-09-09,1.2866
2021-09-10,1.317
2021-09-13,1.323
2021-09-14,1.3224
2021-09-15,1.3311
2021-09-16,1.2817
2021-09-17,1.2965
2021-09-22,1.2923
2021-09-23,1.2692
2021-09-24,1.2614
2021-09-27,1.237
2021-09-28,1.2199
2021-09-29,1.2028
2021-09-30,1.2225
2021-10-08,1.2103
2021-10-11,1.1999
2021-10-12,1.1848
2021-10-13,1.2119
2021-10-14,1.2141
2021-10-15,1.2351
2021-10-18,1.2262
2021-10-19,1.23
2021-10-20,1.2331
2021-10-21,1.2246
2021-10-22,1.2255
2021-10-25,1.2456
2021-10-26,1.2385
2021-10-27,1.247
2021-10-28,1.2375
2021-10-29,1.2561
2021-11-01,1.2537
2021-11-02,1.2576
2021-11-03,1.2317
2021-11-04,1.2607
2021-11-05,1.2542
2021-11-08,1.2645
2021-11-09,1.271
2021-11-10,1.255
2021-11-11,1.2636
2021-11-12,1.2721
2021-11-15,1.2584
2021-11-16,1.2499
2021-11-17,1.2537
2021-11-18,1.2594
2021-11-19,1.2827
2021-11-22,1.3243
2021-11-23,1.3168
2021-11-24,1.3055
2021-11-25,1.297
2021-11-26,1.2924
2021-11-29,1.3184
2021-11-30,1.3154
2021-12-01,1.3031
2021-12-02,1.3005
2021-12-03,1.3027
2021-12-06,1.2837
2021-12-07,1.2608
2021-12-08,1.2894
2021-12-09,1.2946
2021-12-10,1.2887
2021-12-13,1.301
2021-12-14,1.3031
2021-12-15,1.2975
2021-12-16,1.2975
2021-12-17,1.2705
2021-12-20,1.2438
2021-12-21,1.2571
2021-12-22,1.2764
2021-12-23,1.29
2021-12-24,1.2769
2021-12-27,1.2654
2021-12-28,1.2697
2021-12-29,1.2603
2021-12-30,1.2706
2021-12-31,1.2751
2022-01-04,1.2694
2022-01-05,1.2406
2022-01-06,1.2429
2022-01-07,1.2219
2022-01-10,1.2381
2022-01-11,1.2226
2022-01-12,1.2441
2022-01-13,1.2215
2022-01-14,1.224
2022-01-17,1.2499
2022-01-18,1.2473
2022-01-19,1.2335
2022-01-20,1.2211
2022-01-21,0.9422
2022-01-24,0.9427
2022-01-25,0.916
2022-01-26,0.9262
2022-01-27,0.9102
2022-01-28,0.9048
2022-02-07,0.9076
2022-02-08,0.8947
2022-02-09,0.9016
2022-02-10,0.9021
2022-02-11,0.8902
2022-02-14,0.8865
2022-02-15,0.8909
2022-02-16,0.8886
2022-02-17,0.8903
2022-02-18,0.8916
2022-02-21,0.8892
2022-02-22,0.8788
2022-02-23,0.8856
2022-02-24,0.8713
2022-02-25,0.8762
2022-02-28,0.8814
2022-03-01,0.8827
2022-03-02,0.8742
2022-03-03,0.8624
2022-03-04,0.8572
2022-03-07,0.8366
2022-03-08,0.8253
2022-03-09,0.826
2022-03-10,0.8359
2022-03-11,0.838
2022-03-14,0.8131
2022-03-15,0.7915
2022-03-16,0.8235
